player_name,season,season_label,team_name,shot_type,basic_zone,loc_x,loc_y,shot_distance
Aaron Brooks,2013,2013-14,Sacramento Kings,2PT,Midrange,-15.7,3.55,15
Aaron Brooks,2013,2013-14,Sacramento Kings,2PT,Paint (non-RA),-6.9,6.95,7
Aaron Brooks,2013,2013-14,Sacramento Kings,2PT,Midrange,11.1,18.75,17
Aaron Brooks,2013,2013-14,Sacramento Kings,2PT,Midrange,3.2,22.25,17
Aaron Brooks,2013,2013-14,Sacramento Kings,2PT,Midrange,11.1,7.55,11
Aaron Brooks,2013,2013-14,Sacramento Kings,2PT,Paint (non-RA),-6.2,8.25,6
Aaron Brooks,2013,2013-14,Sacramento Kings,2PT,Restricted Area,-0.1,5.55,0
Aaron Brooks,2013,2013-14,Sacramento Kings,2PT,Restricted Area,-2.1,5.35,2
Aaron Brooks,2013,2013-14,Houston Rockets,2PT,Restricted Area,-2,5.55,2
Aaron Brooks,2013,2013-14,Sacramento Kings,2PT,Paint (non-RA),-7.2,8.25,7
Aaron Brooks,2013,2013-14,Sacramento Kings,2PT,Restricted Area,-2.1,5.85,2
Aaron Brooks,2013,2013-14,Sacramento Kings,2PT,Restricted Area,-1.8,5.85,1
Aaron Brooks,2013,2013-14,Sacramento Kings,2PT,Restricted Area,-1.3,4.65,1
Aaron Brooks,2013,2013-14,Sacramento Kings,2PT,Restricted Area,-0.2,5.25,0
Aaron Brooks,2013,2013-14,Sacramento Kings,2PT,Midrange,-14.3,9.75,14
Aaron Brooks,2013,2013-14,Sacramento Kings,2PT,Paint (non-RA),-1.2,9.15,4
Aaron Brooks,2013,2013-14,Sacramento Kings,2PT,Restricted Area,1.5,5.55,1
Aaron Brooks,2013,2013-14,Sacramento Kings,2PT,Paint (non-RA),-5.1,5.95,5
Aaron Brooks,2013,2013-14,Sacramento Kings,2PT,Midrange,6.2,21.25,17
Aaron Brooks,2013,2013-14,Sacramento Kings,2PT,Paint (non-RA),-6.5,8.65,7
Aaron Brooks,2013,2013-14,Houston Rockets,2PT,Restricted Area,2.4,5.55,2
Aaron Brooks,2013,2013-14,Sacramento Kings,2PT,Paint (non-RA),-0.1,14.85,9
Aaron Brooks,2013,2013-14,Sacramento Kings,2PT,Midrange,13.6,17.05,18
Aaron Brooks,2013,2013-14,Sacramento Kings,2PT,Restricted Area,-1.8,5.95,1
Aaron Brooks,2013,2013-14,Sacramento Kings,2PT,Midrange,-18.5,6.35,18
Aaron Brooks,2013,2013-14,Sacramento Kings,2PT,Midrange,16.3,6.95,16
Aaron Brooks,2013,2013-14,Sacramento Kings,2PT,Restricted Area,1.6,6.75,2
Aaron Brooks,2013,2013-14,Sacramento Kings,2PT,Midrange,-6.7,22.55,18
Aaron Brooks,2013,2013-14,Sacramento Kings,2PT,Restricted Area,-1.5,5.55,1
Aaron Brooks,2013,2013-14,Sacramento Kings,2PT,Paint (non-RA),-2.8,9.65,5
Aaron Brooks,2013,2013-14,Sacramento Kings,3PT,Above the Break,-14.6,24.45,24
Aaron Brooks,2013,2013-14,Sacramento Kings,3PT,Above the Break,-7.5,28.85,24
Aaron Brooks,2013,2013-14,Sacramento Kings,3PT,Above the Break,-9.4,28.35,24
Aaron Brooks,2013,2013-14,Sacramento Kings,3PT,Above the Break,-14.4,25.35,24
Aaron Brooks,2013,2013-14,Sacramento Kings,3PT,Above the Break,0.2,29.85,24
Aaron Brooks,2013,2013-14,Sacramento Kings,3PT,Above the Break,12.7,27.25,25
Aaron Brooks,2013,2013-14,Sacramento Kings,3PT,Above the Break,17.9,23.65,25
Aaron Brooks,2013,2013-14,Sacramento Kings,3PT,Above the Break,19.9,22.25,26
Aaron Brooks,2013,2013-14,Sacramento Kings,3PT,Above the Break,-3.1,30.15,25
Aaron Brooks,2013,2013-14,Sacramento Kings,3PT,Above the Break,-8.8,29.15,25
Aaron Brooks,2013,2013-14,Sacramento Kings,3PT,Corner 3,22.6,5.25,22
Aaron Brooks,2013,2013-14,Sacramento Kings,3PT,Above the Break,-0.9,30.75,25
Aaron Brooks,2013,2013-14,Sacramento Kings,3PT,Above the Break,16.6,24.95,25
Aaron Brooks,2013,2013-14,Sacramento Kings,3PT,Above the Break,0.2,31.75,26
Aaron Brooks,2013,2013-14,Sacramento Kings,3PT,Above the Break,8.7,29.05,25
Aaron Brooks,2013,2013-14,Sacramento Kings,3PT,Above the Break,1.3,31.35,26
Aaron Brooks,2013,2013-14,Sacramento Kings,3PT,Above the Break,-14.3,25.85,25
Aaron Brooks,2013,2013-14,Sacramento Kings,3PT,Above the Break,-9.5,28.75,25
Aaron Brooks,2013,2013-14,Sacramento Kings,3PT,Corner 3,-22.6,6.15,22
Aaron Brooks,2013,2013-14,Houston Rockets,3PT,Above the Break,-22.3,17.95,25
Aaron Brooks,2013,2013-14,Sacramento Kings,3PT,Above the Break,-0.7,32.65,27
Aaron Brooks,2013,2013-14,Sacramento Kings,3PT,Above the Break,-5,29.85,25
Aaron Brooks,2013,2013-14,Sacramento Kings,3PT,Above the Break,1.8,37.35,32
Aaron Brooks,2013,2013-14,Sacramento Kings,3PT,Corner 3,-23,4.95,23
Aaron Brooks,2013,2013-14,Sacramento Kings,3PT,Above the Break,14.9,24.95,24
Aaron Brooks,2013,2013-14,Houston Rockets,3PT,Above the Break,-8.8,29.05,25
Aaron Brooks,2013,2013-14,Sacramento Kings,3PT,Corner 3,23.1,9.75,23
Aaron Brooks,2013,2013-14,Sacramento Kings,3PT,Corner 3,-23.9,4.45,23
Aaron Brooks,2013,2013-14,Sacramento Kings,3PT,Above the Break,-15.1,25.25,25
Aaron Brooks,2013,2013-14,Sacramento Kings,3PT,Above the Break,14.6,27.25,26
Aaron Brooks,2014,2014-15,Denver Nuggets,2PT,Restricted Area,0.8,6.65,1
Aaron Brooks,2014,2014-15,Denver Nuggets,2PT,Paint (non-RA),-5.1,7.75,5
Aaron Brooks,2014,2014-15,Denver Nuggets,2PT,Restricted Area,-2,5.85,2
Aaron Brooks,2014,2014-15,Denver Nuggets,2PT,Paint (non-RA),4.9,7.45,5
Aaron Brooks,2014,2014-15,Denver Nuggets,2PT,Restricted Area,-1.8,7.45,2
Aaron Brooks,2014,2014-15,Houston Rockets,2PT,Restricted Area,-2.6,5.55,2
Aaron Brooks,2014,2014-15,Houston Rockets,2PT,Restricted Area,0.7,6.35,1
Aaron Brooks,2014,2014-15,Denver Nuggets,2PT,Restricted Area,-1.3,5.05,1
Aaron Brooks,2014,2014-15,Denver Nuggets,2PT,Restricted Area,-1.8,6.15,2
Aaron Brooks,2014,2014-15,Denver Nuggets,2PT,Restricted Area,-2.6,6.45,2
Aaron Brooks,2014,2014-15,Denver Nuggets,2PT,Midrange,-8.6,12.15,11
Aaron Brooks,2014,2014-15,Houston Rockets,2PT,Paint (non-RA),-4,6.75,4
Aaron Brooks,2014,2014-15,Denver Nuggets,2PT,Restricted Area,-1.7,5.65,1
Aaron Brooks,2014,2014-15,Houston Rockets,2PT,Paint (non-RA),7.1,6.95,7
Aaron Brooks,2014,2014-15,Denver Nuggets,2PT,Paint (non-RA),-1.5,9.15,4
Aaron Brooks,2014,2014-15,Denver Nuggets,2PT,Restricted Area,2.3,6.45,2
Aaron Brooks,2014,2014-15,Denver Nuggets,2PT,Restricted Area,-1.8,5.25,1
Aaron Brooks,2014,2014-15,Houston Rockets,2PT,Paint (non-RA),-1.3,11.95,6
Aaron Brooks,2014,2014-15,Denver Nuggets,2PT,Midrange,-14.1,13.25,16
Aaron Brooks,2014,2014-15,Denver Nuggets,2PT,Midrange,3.2,24.45,19
Aaron Brooks,2014,2014-15,Denver Nuggets,2PT,Restricted Area,-2.8,4.95,2
Aaron Brooks,2014,2014-15,Denver Nuggets,2PT,Restricted Area,-0.4,6.65,1
Aaron Brooks,2014,2014-15,Houston Rockets,2PT,Restricted Area,-1.3,5.25,1
Aaron Brooks,2014,2014-15,Houston Rockets,2PT,Paint (non-RA),-0,13.05,7
Aaron Brooks,2014,2014-15,Houston Rockets,2PT,Paint (non-RA),-1,14.65,9
Aaron Brooks,2014,2014-15,Houston Rockets,2PT,Paint (non-RA),-7.5,5.25,7
Aaron Brooks,2014,2014-15,Denver Nuggets,2PT,Restricted Area,-1.8,5.25,1
Aaron Brooks,2014,2014-15,Denver Nuggets,2PT,Restricted Area,-0.7,7.75,2
Aaron Brooks,2014,2014-15,Denver Nuggets,2PT,Midrange,-9.9,5.25,9
Aaron Brooks,2014,2014-15,Houston Rockets,2PT,Paint (non-RA),-1.5,9.35,4
Aaron Brooks,2014,2014-15,Houston Rockets,3PT,Above the Break,9,28.25,24
Aaron Brooks,2014,2014-15,Houston Rockets,3PT,Corner 3,22.4,4.65,22
Aaron Brooks,2014,2014-15,Houston Rockets,3PT,Above the Break,18.3,23.55,25
Aaron Brooks,2014,2014-15,Houston Rockets,3PT,Corner 3,24,7.85,24
Aaron Brooks,2014,2014-15,Houston Rockets,3PT,Corner 3,23.2,11.25,23
Aaron Brooks,2014,2014-15,Houston Rockets,3PT,Above the Break,16.3,25.85,26
Aaron Brooks,2014,2014-15,Denver Nuggets,3PT,Above the Break,-20.1,21.75,26
Aaron Brooks,2014,2014-15,Denver Nuggets,3PT,Above the Break,15,24.45,24
Aaron Brooks,2014,2014-15,Houston Rockets,3PT,Corner 3,23.9,6.45,23
Aaron Brooks,2014,2014-15,Houston Rockets,3PT,Above the Break,20.4,23.95,27
Aaron Brooks,2014,2014-15,Houston Rockets,3PT,Corner 3,22.4,6.45,22
Aaron Brooks,2014,2014-15,Houston Rockets,3PT,Above the Break,7.9,29.05,25
Aaron Brooks,2014,2014-15,Denver Nuggets,3PT,Above the Break,21.8,21.25,27
Aaron Brooks,2014,2014-15,Denver Nuggets,3PT,Above the Break,21.5,17.65,24
Aaron Brooks,2014,2014-15,Houston Rockets,3PT,Above the Break,-2.3,32.15,26
Aaron Brooks,2014,2014-15,Denver Nuggets,3PT,Corner 3,-22.3,11.25,23
Aaron Brooks,2014,2014-15,Denver Nuggets,3PT,Above the Break,6.7,29.15,24
Aaron Brooks,2014,2014-15,Denver Nuggets,3PT,Above the Break,22.4,17.85,25
Aaron Brooks,2014,2014-15,Denver Nuggets,3PT,Above the Break,-23.6,14.55,25
Aaron Brooks,2014,2014-15,Denver Nuggets,3PT,Above the Break,4.5,29.95,25
Aaron Brooks,2014,2014-15,Houston Rockets,3PT,Corner 3,22.4,10.75,23
Aaron Brooks,2014,2014-15,Denver Nuggets,3PT,Above the Break,11.2,29.05,26
Aaron Brooks,2014,2014-15,Denver Nuggets,3PT,Above the Break,19.9,22.25,26
Aaron Brooks,2014,2014-15,Denver Nuggets,3PT,Corner 3,-23.7,6.65,23
Aaron Brooks,2014,2014-15,Houston Rockets,3PT,Above the Break,-0.4,32.15,26
Aaron Brooks,2014,2014-15,Denver Nuggets,3PT,Above the Break,20.9,22.45,27
Aaron Brooks,2014,2014-15,Denver Nuggets,3PT,Above the Break,-17.7,23.05,25
Aaron Brooks,2014,2014-15,Denver Nuggets,3PT,Above the Break,16.9,23.35,24
Aaron Brooks,2014,2014-15,Houston Rockets,3PT,Above the Break,-19.5,23.35,26
Aaron Brooks,2014,2014-15,Houston Rockets,3PT,Above the Break,-11.8,28.75,26
Aaron Brooks,2015,2015-16,Chicago Bulls,2PT,Paint (non-RA),-3.6,7.25,4
Aaron Brooks,2015,2015-16,Chicago Bulls,2PT,Paint (non-RA),0.8,9.95,4
Aaron Brooks,2015,2015-16,Chicago Bulls,2PT,Restricted Area,-1.7,5.95,1
Aaron Brooks,2015,2015-16,Chicago Bulls,2PT,Midrange,-8.1,9.45,9
Aaron Brooks,2015,2015-16,Chicago Bulls,2PT,Restricted Area,-2.6,6.15,2
Aaron Brooks,2015,2015-16,Chicago Bulls,2PT,Midrange,13,3.85,13
Aaron Brooks,2015,2015-16,Chicago Bulls,2PT,Restricted Area,-1.2,5.65,1
Aaron Brooks,2015,2015-16,Chicago Bulls,2PT,Paint (non-RA),-1,10.25,5
Aaron Brooks,2015,2015-16,Chicago Bulls,2PT,Midrange,-8.6,6.65,8
Aaron Brooks,2015,2015-16,Chicago Bulls,2PT,Restricted Area,1.1,5.85,1
Aaron Brooks,2015,2015-16,Chicago Bulls,2PT,Restricted Area,-1.8,5.35,1
Aaron Brooks,2015,2015-16,Chicago Bulls,2PT,Restricted Area,1.6,6.65,2
Aaron Brooks,2015,2015-16,Chicago Bulls,2PT,Paint (non-RA),-3.7,10.85,6
Aaron Brooks,2015,2015-16,Chicago Bulls,2PT,Restricted Area,-2.1,6.45,2
Aaron Brooks,2015,2015-16,Chicago Bulls,2PT,Restricted Area,-0.7,5.25,0
Aaron Brooks,2015,2015-16,Chicago Bulls,2PT,Midrange,14.4,19.85,20
Aaron Brooks,2015,2015-16,Chicago Bulls,2PT,Midrange,8.6,10.85,10
Aaron Brooks,2015,2015-16,Chicago Bulls,2PT,Restricted Area,-1,5.65,1
Aaron Brooks,2015,2015-16,Chicago Bulls,2PT,Paint (non-RA),4.6,10.75,7
Aaron Brooks,2015,2015-16,Chicago Bulls,2PT,Restricted Area,-3.2,7.25,3
Aaron Brooks,2015,2015-16,Chicago Bulls,2PT,Midrange,14.2,5.35,14
Aaron Brooks,2015,2015-16,Chicago Bulls,2PT,Restricted Area,-0.2,6.75,1
Aaron Brooks,2015,2015-16,Chicago Bulls,2PT,Midrange,-10.3,7.75,10
Aaron Brooks,2015,2015-16,Chicago Bulls,2PT,Restricted Area,-2.4,5.25,2
Aaron Brooks,2015,2015-16,Chicago Bulls,2PT,Paint (non-RA),-3.2,9.35,5
Aaron Brooks,2015,2015-16,Chicago Bulls,2PT,Restricted Area,-2,4.95,2
Aaron Brooks,2015,2015-16,Chicago Bulls,2PT,Paint (non-RA),2.4,11.05,6
Aaron Brooks,2015,2015-16,Chicago Bulls,2PT,Restricted Area,1.1,6.65,1
Aaron Brooks,2015,2015-16,Chicago Bulls,2PT,Restricted Area,1,5.55,1
Aaron Brooks,2015,2015-16,Chicago Bulls,2PT,Midrange,-11.4,8.95,11
Aaron Brooks,2015,2015-16,Chicago Bulls,3PT,Above the Break,-5.3,29.65,24
Aaron Brooks,2015,2015-16,Chicago Bulls,3PT,Above the Break,-3.1,31.25,26
Aaron Brooks,2015,2015-16,Chicago Bulls,3PT,Above the Break,9.5,29.15,25
Aaron Brooks,2015,2015-16,Chicago Bulls,3PT,Above the Break,-2,31.25,26
Aaron Brooks,2015,2015-16,Chicago Bulls,3PT,Corner 3,-22.8,5.55,22
Aaron Brooks,2015,2015-16,Chicago Bulls,3PT,Above the Break,-15.2,26.35,26
Aaron Brooks,2015,2015-16,Chicago Bulls,3PT,Above the Break,9,28.55,24
Aaron Brooks,2015,2015-16,Chicago Bulls,3PT,Above the Break,4.3,29.35,24
Aaron Brooks,2015,2015-16,Chicago Bulls,3PT,Above the Break,-10.5,28.25,25
Aaron Brooks,2015,2015-16,Chicago Bulls,3PT,Above the Break,4.1,29.35,24
Aaron Brooks,2015,2015-16,Chicago Bulls,3PT,Above the Break,-14.3,26.85,25
Aaron Brooks,2015,2015-16,Chicago Bulls,3PT,Above the Break,13.9,26.35,25
Aaron Brooks,2015,2015-16,Chicago Bulls,3PT,Above the Break,16.3,26.05,26
Aaron Brooks,2015,2015-16,Chicago Bulls,3PT,Above the Break,22.4,15.35,24
Aaron Brooks,2015,2015-16,Chicago Bulls,3PT,Above the Break,17.1,25.25,26
Aaron Brooks,2015,2015-16,Chicago Bulls,3PT,Above the Break,16.4,24.45,25
Aaron Brooks,2015,2015-16,Chicago Bulls,3PT,Above the Break,12,26.65,24
Aaron Brooks,2015,2015-16,Chicago Bulls,3PT,Above the Break,-19.5,20.85,24
Aaron Brooks,2015,2015-16,Chicago Bulls,3PT,Corner 3,22.8,4.65,22
Aaron Brooks,2015,2015-16,Chicago Bulls,3PT,Above the Break,20.9,19.75,25
Aaron Brooks,2015,2015-16,Chicago Bulls,3PT,Above the Break,-17.9,25.75,27
Aaron Brooks,2015,2015-16,Chicago Bulls,3PT,Above the Break,2.6,30.95,25
Aaron Brooks,2015,2015-16,Chicago Bulls,3PT,Above the Break,-14.1,26.65,25
Aaron Brooks,2015,2015-16,Chicago Bulls,3PT,Above the Break,10.9,32.65,29
Aaron Brooks,2015,2015-16,Chicago Bulls,3PT,Above the Break,-13.5,28.35,26
Aaron Brooks,2015,2015-16,Chicago Bulls,3PT,Above the Break,-6.7,29.85,25
Aaron Brooks,2015,2015-16,Chicago Bulls,3PT,Above the Break,-17.7,21.95,24
Aaron Brooks,2015,2015-16,Chicago Bulls,3PT,Above the Break,13.4,26.35,24
Aaron Brooks,2015,2015-16,Chicago Bulls,3PT,Above the Break,16.3,24.65,25
Aaron Brooks,2015,2015-16,Chicago Bulls,3PT,Above the Break,-16.3,24.75,25
Aaron Brooks,2016,2016-17,Chicago Bulls,2PT,Restricted Area,-2.2,5.95,2
Aaron Brooks,2016,2016-17,Chicago Bulls,2PT,Midrange,-14,3.75,14
Aaron Brooks,2016,2016-17,Chicago Bulls,2PT,Paint (non-RA),-7.6,13.75,11
Aaron Brooks,2016,2016-17,Chicago Bulls,2PT,Restricted Area,0.7,7.05,1
Aaron Brooks,2016,2016-17,Chicago Bulls,2PT,Restricted Area,-2.8,5.45,2
Aaron Brooks,2016,2016-17,Chicago Bulls,2PT,Restricted Area,-0.6,6.55,1
Aaron Brooks,2016,2016-17,Chicago Bulls,2PT,Restricted Area,1.2,5.45,1
Aaron Brooks,2016,2016-17,Chicago Bulls,2PT,Paint (non-RA),-5.1,8.85,6
Aaron Brooks,2016,2016-17,Chicago Bulls,2PT,Midrange,13,20.15,19
Aaron Brooks,2016,2016-17,Chicago Bulls,2PT,Restricted Area,-2.2,5.55,2
Aaron Brooks,2016,2016-17,Chicago Bulls,2PT,Paint (non-RA),4.5,10.35,6
Aaron Brooks,2016,2016-17,Chicago Bulls,2PT,Paint (non-RA),-6.6,15.75,12
Aaron Brooks,2016,2016-17,Chicago Bulls,2PT,Paint (non-RA),-3.3,9.05,5
Aaron Brooks,2016,2016-17,Chicago Bulls,2PT,Restricted Area,0.4,5.45,0
Aaron Brooks,2016,2016-17,Chicago Bulls,2PT,Restricted Area,-3,7.85,3
Aaron Brooks,2016,2016-17,Chicago Bulls,2PT,Restricted Area,2,6.35,2
Aaron Brooks,2016,2016-17,Chicago Bulls,2PT,Restricted Area,-1.9,6.35,2
Aaron Brooks,2016,2016-17,Chicago Bulls,2PT,Midrange,-10.1,7.05,10
Aaron Brooks,2016,2016-17,Chicago Bulls,2PT,Paint (non-RA),-2,16.75,11
Aaron Brooks,2016,2016-17,Chicago Bulls,2PT,Restricted Area,1.2,5.95,1
Aaron Brooks,2016,2016-17,Chicago Bulls,2PT,Midrange,6.6,23.25,19
Aaron Brooks,2016,2016-17,Chicago Bulls,2PT,Paint (non-RA),3,12.95,8
Aaron Brooks,2016,2016-17,Chicago Bulls,2PT,Paint (non-RA),-3,10.35,5
Aaron Brooks,2016,2016-17,Chicago Bulls,2PT,Paint (non-RA),-0.6,9.85,4
Aaron Brooks,2016,2016-17,Chicago Bulls,2PT,Paint (non-RA),-5,7.85,5
Aaron Brooks,2016,2016-17,Chicago Bulls,2PT,Paint (non-RA),-4,8.35,5
Aaron Brooks,2016,2016-17,Chicago Bulls,2PT,Paint (non-RA),-1.7,10.45,5
Aaron Brooks,2016,2016-17,Chicago Bulls,2PT,Midrange,9.6,17.35,15
Aaron Brooks,2016,2016-17,Chicago Bulls,2PT,Restricted Area,-2,6.85,2
Aaron Brooks,2016,2016-17,Chicago Bulls,2PT,Midrange,15,16.75,18
Aaron Brooks,2016,2016-17,Chicago Bulls,3PT,Above the Break,-17.9,22.65,24
Aaron Brooks,2016,2016-17,Chicago Bulls,3PT,Above the Break,-11.2,28.15,25
Aaron Brooks,2016,2016-17,Chicago Bulls,3PT,Above the Break,-2,29.45,24
Aaron Brooks,2016,2016-17,Chicago Bulls,3PT,Above the Break,12.4,29.15,26
Aaron Brooks,2016,2016-17,Chicago Bulls,3PT,Above the Break,10.4,27.55,24
Aaron Brooks,2016,2016-17,Chicago Bulls,3PT,Above the Break,-13.5,27.05,25
Aaron Brooks,2016,2016-17,Chicago Bulls,3PT,Above the Break,-14.1,25.75,24
Aaron Brooks,2016,2016-17,Chicago Bulls,3PT,Above the Break,-16.4,26.05,26
Aaron Brooks,2016,2016-17,Chicago Bulls,3PT,Above the Break,-0.6,31.45,26
Aaron Brooks,2016,2016-17,Chicago Bulls,3PT,Above the Break,-15,26.05,25
Aaron Brooks,2016,2016-17,Chicago Bulls,3PT,Above the Break,18.7,21.15,24
Aaron Brooks,2016,2016-17,Chicago Bulls,3PT,Above the Break,-17.4,22.75,24
Aaron Brooks,2016,2016-17,Chicago Bulls,3PT,Corner 3,-23.2,11.35,23
Aaron Brooks,2016,2016-17,Chicago Bulls,3PT,Above the Break,16.1,25.55,25
Aaron Brooks,2016,2016-17,Chicago Bulls,3PT,Above the Break,7.8,32.55,28
Aaron Brooks,2016,2016-17,Chicago Bulls,3PT,Above the Break,11.9,26.25,24
Aaron Brooks,2016,2016-17,Chicago Bulls,3PT,Above the Break,-21.7,18.85,25
Aaron Brooks,2016,2016-17,Chicago Bulls,3PT,Corner 3,-23,3.75,23
Aaron Brooks,2016,2016-17,Chicago Bulls,3PT,Above the Break,0.2,29.95,24
Aaron Brooks,2016,2016-17,Chicago Bulls,3PT,Above the Break,2.7,29.45,24
Aaron Brooks,2016,2016-17,Chicago Bulls,3PT,Above the Break,-5,30.65,25
Aaron Brooks,2016,2016-17,Chicago Bulls,3PT,Above the Break,16,25.75,26
Aaron Brooks,2016,2016-17,Chicago Bulls,3PT,Corner 3,-22.7,11.35,23
Aaron Brooks,2016,2016-17,Chicago Bulls,3PT,Above the Break,-11.5,28.95,26
Aaron Brooks,2016,2016-17,Chicago Bulls,3PT,Above the Break,1.4,29.95,24
Aaron Brooks,2016,2016-17,Chicago Bulls,3PT,Above the Break,-15.9,29.95,29
Aaron Brooks,2016,2016-17,Chicago Bulls,3PT,Above the Break,15.8,25.55,25
Aaron Brooks,2016,2016-17,Chicago Bulls,3PT,Above the Break,-14.3,26.55,25
Aaron Brooks,2016,2016-17,Chicago Bulls,3PT,Above the Break,13,28.65,26
Aaron Brooks,2016,2016-17,Chicago Bulls,3PT,Corner 3,24.5,4.65,24
Aaron Brooks,2017,2017-18,Indiana Pacers,2PT,Midrange,17.3,5.15,17
Aaron Brooks,2017,2017-18,Indiana Pacers,2PT,Midrange,12.2,12.75,14
Aaron Brooks,2017,2017-18,Indiana Pacers,2PT,Restricted Area,-1.4,5.45,1
Aaron Brooks,2017,2017-18,Indiana Pacers,2PT,Restricted Area,-2,6.35,2
Aaron Brooks,2017,2017-18,Indiana Pacers,2PT,Restricted Area,-0.1,5.25,0
Aaron Brooks,2017,2017-18,Indiana Pacers,2PT,Restricted Area,-1.2,5.95,1
Aaron Brooks,2017,2017-18,Indiana Pacers,2PT,Restricted Area,2.7,6.85,3
Aaron Brooks,2017,2017-18,Indiana Pacers,2PT,Midrange,-10.5,11.45,12
Aaron Brooks,2017,2017-18,Indiana Pacers,2PT,Paint (non-RA),-2.5,8.85,4
Aaron Brooks,2017,2017-18,Indiana Pacers,2PT,Restricted Area,-1.2,6.05,1
Aaron Brooks,2017,2017-18,Indiana Pacers,2PT,Midrange,-12,15.25,15
Aaron Brooks,2017,2017-18,Indiana Pacers,2PT,Restricted Area,-0,5.15,0
Aaron Brooks,2017,2017-18,Indiana Pacers,2PT,Restricted Area,-3.3,6.35,3
Aaron Brooks,2017,2017-18,Indiana Pacers,2PT,Restricted Area,-1.7,6.35,2
Aaron Brooks,2017,2017-18,Indiana Pacers,2PT,Midrange,13.2,5.25,13
Aaron Brooks,2017,2017-18,Indiana Pacers,2PT,Midrange,-10.4,8.35,10
Aaron Brooks,2017,2017-18,Indiana Pacers,2PT,Midrange,-17.9,5.25,17
Aaron Brooks,2017,2017-18,Indiana Pacers,2PT,Restricted Area,0.6,6.05,1
Aaron Brooks,2017,2017-18,Indiana Pacers,2PT,Midrange,-0.6,19.65,14
Aaron Brooks,2017,2017-18,Indiana Pacers,2PT,Restricted Area,-0.9,5.45,0
Aaron Brooks,2017,2017-18,Indiana Pacers,2PT,Midrange,-8.4,15.25,13
Aaron Brooks,2017,2017-18,Indiana Pacers,2PT,Midrange,-14,5.95,14
Aaron Brooks,2017,2017-18,Indiana Pacers,2PT,Restricted Area,0.7,5.95,0
Aaron Brooks,2017,2017-18,Indiana Pacers,2PT,Paint (non-RA),-0,11.45,6
Aaron Brooks,2017,2017-18,Indiana Pacers,2PT,Midrange,18.6,6.85,18
Aaron Brooks,2017,2017-18,Indiana Pacers,2PT,Midrange,11.7,14.75,15
Aaron Brooks,2017,2017-18,Indiana Pacers,2PT,Restricted Area,-0.9,8.85,3
Aaron Brooks,2017,2017-18,Indiana Pacers,2PT,Midrange,12.4,11.75,14
Aaron Brooks,2017,2017-18,Indiana Pacers,2PT,Paint (non-RA),-1.5,9.35,4
Aaron Brooks,2017,2017-18,Indiana Pacers,2PT,Paint (non-RA),-6.1,6.55,6
Aaron Brooks,2017,2017-18,Indiana Pacers,3PT,Above the Break,-14,27.55,26
Aaron Brooks,2017,2017-18,Indiana Pacers,3PT,Above the Break,8.4,28.65,24
Aaron Brooks,2017,2017-18,Indiana Pacers,3PT,Above the Break,12.9,26.55,24
Aaron Brooks,2017,2017-18,Indiana Pacers,3PT,Above the Break,2.4,34.35,29
Aaron Brooks,2017,2017-18,Indiana Pacers,3PT,Above the Break,-7.3,30.95,26
Aaron Brooks,2017,2017-18,Indiana Pacers,3PT,Above the Break,-3.7,30.65,25
Aaron Brooks,2017,2017-18,Indiana Pacers,3PT,Above the Break,12.4,28.05,25
Aaron Brooks,2017,2017-18,Indiana Pacers,3PT,Corner 3,23.3,7.55,23
Aaron Brooks,2017,2017-18,Indiana Pacers,3PT,Above the Break,11.9,27.05,24
Aaron Brooks,2017,2017-18,Indiana Pacers,3PT,Above the Break,4.3,30.45,25
Aaron Brooks,2017,2017-18,Indiana Pacers,3PT,Corner 3,-23.2,9.95,23
Aaron Brooks,2017,2017-18,Indiana Pacers,3PT,Corner 3,23,6.55,23
Aaron Brooks,2017,2017-18,Indiana Pacers,3PT,Above the Break,3.2,34.35,29
Aaron Brooks,2017,2017-18,Indiana Pacers,3PT,Above the Break,-14.1,27.05,25
Aaron Brooks,2017,2017-18,Indiana Pacers,3PT,Above the Break,13.7,39.45,36
Aaron Brooks,2017,2017-18,Indiana Pacers,3PT,Above the Break,21,22.65,27
Aaron Brooks,2017,2017-18,Indiana Pacers,3PT,Corner 3,-23.5,4.15,23
Aaron Brooks,2017,2017-18,Indiana Pacers,3PT,Above the Break,-22.2,16.25,24
Aaron Brooks,2017,2017-18,Indiana Pacers,3PT,Above the Break,-6.4,29.95,25
Aaron Brooks,2017,2017-18,Indiana Pacers,3PT,Above the Break,7.3,29.45,25
Aaron Brooks,2017,2017-18,Indiana Pacers,3PT,Above the Break,-17.1,24.05,25
Aaron Brooks,2017,2017-18,Indiana Pacers,3PT,Above the Break,-19.1,19.65,23
Aaron Brooks,2017,2017-18,Indiana Pacers,3PT,Corner 3,23.5,5.25,23
Aaron Brooks,2017,2017-18,Indiana Pacers,3PT,Above the Break,0.9,31.45,26
Aaron Brooks,2017,2017-18,Indiana Pacers,3PT,Above the Break,6.3,30.15,25
Aaron Brooks,2017,2017-18,Indiana Pacers,3PT,Corner 3,24,4.75,24
Aaron Brooks,2017,2017-18,Indiana Pacers,3PT,Above the Break,-15.8,27.15,27
Aaron Brooks,2017,2017-18,Indiana Pacers,3PT,Above the Break,21.2,18.65,25
Aaron Brooks,2017,2017-18,Indiana Pacers,3PT,Above the Break,4.5,30.45,25
